word,level,meaning,sentence
rest,1,休息,Take a rest.
restaurant,1,餐廳,We ate at a restaurant.
rice,1,米,We eat rice every day.
rich,1,富有的,He is a rich man.
ride,1,騎；騎乘,I ride my bike to school.
right,1,正確的,You are right.
ring,1,圈；圍住,The phone is ringing.
rise,1,上升；站起來,The sun rises in the east.
river,1,河流,The river is wide.
road,1,路,The road is long.
robot,1,機器人,The robot can walk.
rock,1,岩石,The rock is heavy.
roll,1,滾動,The ball rolled away.
room,1,房問,My room is clean.
root,1,根,The root is deep.
rope,1,繩子,Pull the rope.
rose,1,玫瑰,The rose is red.
round,1,圓的,The table is round.
row,1,爭吵,They had a row.
rule,1,規則,Follow the rule.
ruler,1,統治者,The ruler is long.
run,1,跑,I run every morning.
sad,1,難過,She feels sad.
safe,1,安全的,You are safe here.
salad,1,沙拉,I ate a green salad.
sale,1,出售；拍賣,The shoes are on sale.
salt,1,鹽,Add some salt.
same,1,同樣的,We have the same bag.
save,1,拯救,Save the child!
say,1,說,What did you say?
school,1,學校,I go to school.
science,1,科學,Science is interesting.
sea,1,海洋,The sea is blue.
season,1,季節,Spring is my favorite season.
seat,1,座位；坐下,Take a seat.
second,1,第 v.的；秒,Wait a second.
secretary,1,秘書,The secretary answered the phone.
see,1,看見,I can see the moon.
seed,1,種子,Plant the seed.
sell,1,賣,They sell fruit.
send,1,送,Send me a message.
sentence,1,判決,Write a sentence.
serious,1,嚴肅的,He looks serious.
service,1,服侍,The service is good.
set,1,放置,Set the table.
several,1,幾個的；幾個,Several people came.
shake,1,搖動,Shake the bottle.
shall,1,將；會（助動詞）,Shall we go now?
shape,1,形狀；做成,What shape is it?
share,1,分擔；分配,Share the cake.
sharp,1,尖銳的,The knife is sharp.
"she (her, hers, herself)",1,她（受格：她；所有格：她的；反身代名詞：她自己）,She made it herself.
sheep,1,羊,The sheep eats grass.
ship,1,船,The ship is large.
shirt,1,襯衫,He wore a white shirt.
shoe(s),1,鞋,My shoes are new.
shop,1,商店,The shop is open.
short,1,短的,The rope is short.
shorts,1,短褲,He wears shorts in summer.
shoulder,1,肩膀；肩負,My shoulder hurts.
shout,1,喊叫(聲),Do not shout.
show,1,表演；展現,The show starts at eight.
shower,1,陣雨,I take a shower.
sick,1,有病的,She is sick.
side,1,邊；面,Sit by my side.
sight,1,視力；看見,The sight was beautiful.
sign,1,記號；簽字,"Sign here, please."
simple,1,簡單的,It is a simple question.
since,1,從…以來,I have lived here since 2010.
sing,1,歌唱,She likes to sing.
singer,1,歌手,The singer is famous.
sir,1,先生,"Yes, sir."
sister,1,姊妹,My sister is younger.
sit,1,坐,Please sit down.
size,1,尺寸,What size do you wear?
skirt,1,裙子,She wore a blue skirt.
sky,1,天空,The sky is clear.
sleep,1,睡眠,I need more sleep.
slim,1,苗條的,She is slim.
slow,1,緩慢的,The turtle is slow.
small,1,小的,This is a small dog.
smart,1,聰明的,He is smart.
smell,1,氣味；聞,The flower smells sweet.
smile,1,微笑,She has a nice smile.
smoke,1,煙；抽煙,Do not smoke here.
snake,1,蛇,The snake is long.
snow,1,雪,The snow is white.
so,1,所以,"It rained, so we stayed home."
sofa,1,沙發,He sat on the sofa.
soldier,1,軍人,The soldier stood still.
some,1,一些,I need some water.
someone/somebody,1,某人,Someone is at the door.
something,1,某物,I want something to eat.
sometimes,1,有時,Sometimes I walk to school.
somewhere,1,某處,Let's go somewhere quiet.
son,1,兒子,Their son is a student.
song,1,歌曲,This song is beautiful.
soon,1,很快,He will come soon.
sore,1,疼痛的,My throat is sore.
sorry,1,感到抱歉的；感到遺憾的,I am sorry.
sound,1,無恙的,The sound is loud.
soup,1,湯,The soup is hot.
south,1,南方的,They live in the south.
space,1,空間,There is enough space.
speak,1,說話,May I speak to Tom?
special,1,特別的,Today is a special day.
spell,1,拼寫,How do you spell your name?
spend,1,花費,I spend time reading.
spring,1,春天,Spring is warm.
square,1,四方的,The box is square.
stair,1,樓梯,Go up the stairs.
stand,1,攤位；站,Please stand up.
star,1,星；明星,The star is bright.
start,1,開始,The game will start soon.
station,1,車站,The train station is near.
stay,1,停留,"Stay here, please."
still,1,靜止的；仍然,He is still sleeping.
stop,1,車站；停止,Stop the car.
store,1,店鋪；儲存,The store is closed.
story,1,故事,She told a story.
straight,1,筆直的,Go straight ahead.
strange,1,奇怪的,That is strange.
street,1,街道,The street is busy.
string,1,細繩,Tie it with string.
strong,1,強壯的,He is strong.
student,1,學生,She is a good student.
study,1,學業,I study English.
stupid,1,愚蠢的,That was a stupid mistake.
subject,1,主題,Math is my best subject.
successful,1,成功的,She is a successful singer.
sugar,1,糖,Add some sugar.
sun,1,太陽；曬太陽,The sun is bright.
sunny,1,陽光充足的,It is a sunny day.
supermarket,1,超級市場,We buy food at the supermarket.
sure,1,確信的,Are you sure?
surprise,1,驚訝；使驚奇,The gift was a surprise.
surprised,1,感到驚奇的,I was surprised to see him.
sweet,1,甜的,The candy is sweet.
T-shirt,1,T恤,He wore a blue T-shirt.
table,1,桌子,Put it on the table.
tail,1,尾巴,The dog wagged its tail.
take,1,拿(走),Take this book.
talk,1,說話；談話,We need to talk.
tall,1,高的,He is tall.
tape,1,錄音帶,I listened to the tape.
taste,1,味覺；品嚐,Taste the soup.
taxicab/taxi/cab,1,計程車,We took a taxi.
tea,1,茶,I drink tea.
teach,1,教導,She teaches English.
teacher,1,教師,My teacher is kind.
team,1,隊,Our team won.
teenager,1,青少年,The teenager likes music.
telephone/phone,1,電話,Answer the telephone.
television/TV,1,電視機,We watch television.
tell,1,告訴,Tell me the truth.
temple,1,廟宇,We visited a temple.
tennis,1,網球(運動),They play tennis.
terrible,1,可怕的,The weather is terrible.
test,1,小考；考驗,We have a test today.
than,1,比；比較,She is taller than me.
thank,1,感謝,Thank you very much.
that,1,那個；那,That is my house.
the,1,這；那（定冠詞）,The sun is bright.
theater,1,戲院,We went to the theater.
then,1,那時,Then we went home.
there,1,那裡,Look over there.
these,1,這些,These books are mine.
"they (them, their, theirs, themselves)",1,他們（受格：他們；所有格：他們的；反身代名詞：他們自己）,They enjoyed themselves.
thick,1,厚的,The book is thick.
thin,1,薄的,The paper is thin.
thing,1,束西,What is that thing?
think,1,想,I think you are right.
third,1,第三,This is the third time.
this,1,這個,This is my book.
those,1,那些,Those flowers are pretty.
though,1,然而；雖然,"Though it was late, we stayed."
thousand,1,一千,A thousand people came.
throat,1,喉嚨,My throat hurts.
through,1,通過,We walked through the park.
throw,1,投；扔,Throw the ball.
ticket,1,票,I bought a ticket.
tidy,1,整潔的,Keep your room tidy.
tie,1,領帶,He wore a red tie.
tiger,1,老虎,The tiger is dangerous.
time,1,時間,What time is it?
tip,1,小費,I left a tip.
tired,1,疲倦的,I am tired.
to,1,到；向,I go to school.
today,1,今天,Today is Monday.
toe,1,腳趾,I hurt my toe.
together,1,一起,Let's go together.
toilet,1,洗手間；廁所,Where is the toilet?
tomato,1,蕃茄,I ate a tomato.
tomorrow,1,明天,See you tomorrow.
tonight,1,今晚,We will meet tonight.
too,1,也；太過,I like it too.
tool,1,工具,This tool is useful.
tooth,1,牙齒,My tooth hurts.
top,1,頂端的；頂部,The top is flat.
topic,1,題目,The topic is interesting.
total,1,完全的；總數,The total is ten dollars.
touch,1,觸覺；觸摸,Do not touch the paint.
towel,1,毛巾,Use a towel.
town,1,城鎮,He lives in a small town.
toy,1,玩具；玩弄,The child played with a toy.
traffic,1,交通,The traffic is heavy.
train,1,火車,We took the train.
treat(ment),1,請客；對待,He treated me to lunch.
tree,1,樹,The tree is tall.
trip,1,旅行,We went on a trip.
trouble,1,憂慮,He is in trouble.
truck,1,卡車；用卡車裝運,The truck is big.
try,1,嘗試,Try again.
turn,1,轉動,Turn left.
twice,1,兩次,I called twice.
type,1,類型,What type do you like?
uncle,1,伯父,My uncle is here.
under,1,在…下面,The cat is under the table.
understand,1,了解；明白,I understand you.
uniform,1,相同的；制服,He wears a school uniform.
until,1,直到…時,Wait until tomorrow.
up,1,向上地,Look up.
use,1,益處；使用,Use a pen.
useful,1,有用的,This map is useful.
usually,1,通常,I usually get up early.
vegetable,1,蔬菜,Eat your vegetables.
very,1,非常,It is very hot.
video,1,錄影帶,We watched a video.
violin,1,小提琴,She plays the violin.
visit,1,探望,I will visit my aunt.
visitor,1,探訪者,A visitor came.
voice,1,聲音；表達,Her voice is soft.
wait,1,等候,Wait for me.
wake,1,醒來,I wake up early.
walk,1,走,We walk to school.
wall,1,牆,The wall is white.
want,1,想要,I want some water.
warm,1,溫暖的；使暖和,The weather is warm.
watch,1,手錶,My watch is new.
water,1,水,Drink more water.
wave,1,波；揮動,He waved his hand.
way,1,路,This is the way home.
"we (us, our, ours, ourselves)",1,我們（受格：我們；所有格：我們的；反身代名詞：我們自己）,We enjoyed ourselves.
weak,1,虛弱的,He is weak.
wear,1,穿；戴,She wears a hat.
weather,1,天氣,The weather is nice.
week,1,週,See you next week.
weekend,1,週末,I rest on the weekend.
welcome,1,歡迎,Welcome to Taiwan.
well,1,很好地,She sings well.
west,1,西方的,The sun sets in the west.
wet,1,溼的,The floor is wet.
what,1,什麼,What is your name?
when,1,那時；什麼時候,When will you come?
where,1,在哪裡；哪裡,Where is the bank?
whether,1,是否,I wonder whether he will come.
which,1,哪一個,Which book is yours?
while,1,當…的時候,He called while I was out.
white,1,白色的,The wall is white.
who,1,誰,Who is that man?
whose,1,誰的,Whose bag is this?
why,1,為什麼,Why are you late?
wide,1,寬的,The road is wide.
wife,1,妻子,His wife is a teacher.
will,1,意志力,He has a strong will.
win,1,勝利；獲勝,We will win the game.
wind,1,風,The wind is strong.
window,1,窗,Open the window.
wise,1,聰明的,He is a wise man.
wish,1,希望,I wish you good luck.
with,1,與,Come with me.
without,1,沒有,I cannot live without water.
woman,1,女人,The woman is smiling.
wonderful,1,極好的,We had a wonderful time.
word,1,字,Write the word.
work,1,工作,I go to work.
worker,1,工人,The worker is busy.
world,1,世界,The world is big.
worry,1,煩惱,Do not worry.
write,1,寫,Write your name.
writer,1,作家,She is a writer.
wrong,1,錯誤的,This answer is wrong.
yard,1,碼,The yard is clean.
year,1,年,This year is good.
yellow,1,黃色的,The sun is yellow.
yes/yeah,1,是的,"Yes, I agree."
yesterday,1,昨天,Yesterday was rainy.
yet,1,但是；還,I am not ready yet.
"you (your, yours, yourself, yourselves)",1,你（所有格：你的；反身代名詞：你自己）,You should be proud of yourself.
young,1,年輕的,She is young.
zero,1,零,The score is zero.
zoo,1,動物園,We went to the zoo.
1,2,真實的,The story is true.
absence,2,缺席；缺少,His absence from class was noticed.
absent,2,缺席的,She was absent from school yesterday.
accept,2,接受,I accept your apology.
accident,2,事故,The accident happened near the school.
account,2,帳戶；描述,I opened a bank account today.
active,2,活躍的；積極的,He is active in class.
activity,2,活動；活動力,The school holds many activities.
actual,2,實際的,The actual cost was higher.
addition,2,增加；附加,"In addition, we need more time."
address,2,地址；致詞,Please write your address here.
admit,2,承認,He admitted his mistake.
adult,2,成年人,Every adult must pay.
advance,2,推進；將…提前,Please advance the meeting by one day.
advice,2,勸告；消息,She gave me good advice.
affair,2,事情；事件,The party was a happy affair.
affect,2,影響；使感動,Weather can affect our mood.
against,2,反對；對著,He leaned against the wall.
ahead,2,在·前面；領先,The road ahead is clear.
aid,2,幫助,They gave aid to the victims.
aim,2,目標；瞄準,My aim is to pass the test.
aircraft,2,航空器；飛機,The aircraft landed safely.
alarm,2,警報；驚恐,The fire alarm rang loudly.
album,2,一套唱片；相簿,She put the photos in an album.
alike,2,相同的,The two sisters look alike.
alive,2,活著的；有活力的,The old tree is still alive.
alone,2,單獨的,He lives alone.
aloud,2,大聲地,Please read the text aloud.
altogether,2,完全；總而言之,"Altogether, it was a good day."
among,2,在…之中,She sat among her friends.
amount,2,共計；總數,A large amount of rain fell.
ancient,2,古代的,We visited an ancient temple.
anger,2,生氣,His anger slowly disappeared.
angle,2,角度；立場,Try looking at it from another angle.
ankle,2,足踝,She hurt her ankle while running.
anytime,2,任何時候,You can call me anytime.
anyway,2,無論如何,"It was late, but we went anyway."
anywhere/anyplace,2,任何地方,I cannot find it anywhere.
ape,2,大猩猩,The ape climbed the tree.
appearance,2,外貌；顯露,He cares about his appearance.
appetite,2,胃口；食慾,Exercise gives me a good appetite.
apply,2,應用；申請,I will apply for the job.
appreciate,2,欣賞；感激,I appreciate your help.
approach,2,接近；著手處理,Winter is approaching fast.
argue(argument),2,爭論；主張,They often argue about money.
army,2,軍隊；團體,He joined the army last year.
arrange(ment),2,安排,We arranged a meeting for Friday.
arrival,2,到達；到達者,Her arrival surprised everyone.
arrow,2,箭,The arrow hit the target.
article,2,文章；冠詞,I read an interesting article.
artist,2,藝術家；藝人,The artist painted a beautiful picture.
asleep,2,睡著的,The baby is asleep.
attempt,2,嘗試,He made an attempt to climb the wall.
attend,2,參加,I will attend the meeting.
attention,2,注意力,Please pay attention to the teacher.
author,2,作者,The author wrote many books.
available,2,可獲得的；有空的,The room is available now.
average,2,平均的,His grades are above average.
