word,level,meaning,sentence
wool,2,羊毛,
word,1,字,
work,1,工作,
worker,1,工人,
world,1,世界,
worm,2,蟲,
worry,1,煩惱,
worse,2,更壞的,
worship,5,崇拜,
worth,2,價值,
worthy,5,值得…的,
wound,2,傷口；使受傷,
wrap,3,圍巾；包裹,
wrist,3,腕,
write,1,寫,
writer,1,作家,
wrong,1,錯誤的,
yacht,5,帆船；遊艇,
yard,1,碼,
yawn,4,打呵欠,
year,1,年,
yearly,3,每年一次,
yearn,6,渴望,
yell,3,喊叫,
yellow,1,黃色的,
yesterday,1,昨天,
yet,1,但是；還,
yield,5,出產,
youngster,3,年輕人,
youth,2,青春,
youthful,4,年輕的,
zebra,2,斑馬,
zero,1,零,
zone,3,地帶,
zoo,1,動物園,
a/an,1,一個,
abbreviate,6,縮寫,
abound,6,充滿；富於,
abundant,5,豐富的；充裕的,
abuse,5,濫用；虐待,
academy,6,學院；學會,
accelerate,5,加速,
accent,4,口音；重音,
access,4,進入；使用權；存取,
accommodate,5,容納；提供住宿,
accordance,6,一致；依照,
acid,4,酸；酸性的,
acknowledge(ment),5,承認；致謝,
acne,6,痤瘡；青春痘,
acquaint,5,使熟悉；使認識,
activist,5,行動主義者；積極分子,
adequate,4,足夠的；適當的,
administer/administrate,6,管理；執行,
administration,5,管理；行政,
adore,5,崇拜；喜愛,
affectionate,6,摯愛的；充滿深情的,
affiliate,6,分支機構；使隸屬,
affirm,6,肯定；斷言,
agreeable,4,令人愉快的；讓人同意的,
agricultural,5,農業的,
airtight,6,密閉的,
align,6,使排列整齊；使結盟,
allergic,5,過敏的,
alligator,6,短吻鱷,
allowance,4,零用錢；津貼,
ally,5,盟友；結盟,
almond,3,杏仁,
alter,5,改變,
am/a.m.,1,上午,
ample,5,充足的；寬敞的,
amplify,6,擴大；放大,
analytical,6,分析的,
analyze,4,分析,
anchor,6,錨；新聞主播,
and,1,和；然後,
animate,6,使有生氣；賦予生命,
annoy,4,使惱怒,
annoyance,6,惱怒；令人厭煩的事,
anticipate,5,預期；期待,
antonym,6,反義詞,
anybody/anyone,1,任何人,
anything,1,任何事物,
anytime,2,任何時候,
anywhere/anyplace,2,任何地方,
apple,1,蘋果,
approximate,6,大約的；接近,
arms,4,武器,
ascend,6,上升；攀登,
aspire,6,渴望；立志,
assert,5,斷言；主張,
assess(ment),5,評估,
assumption,5,假設,
asthma,6,氣喘,
astray,6,誤入歧途地,
astronomer,6,天文學家,
at,1,在（某處/某時）,
athletics,5,田徑運動,
atom,4,原子,
atomic,4,原子的,
attain(ment),6,達到；獲得,
attendance,5,出席；出席人數,
attorney,5,律師,
attribute,5,把……歸因於,
audit,6,稽核；審計,
authentic,4,真正的；可靠的,
authorize,5,授權,
autobiography,4,自傳,
autograph,4,親筆簽名；簽名於,
available,2,可獲得的；有空的,
avert,6,避免；防止,
aware,3,察覺到的；知道的,
awe,5,敬畏,
awesome,6,令人敬畏的；很棒的,
awhile,6,片刻；一會兒,
backbone,6,脊椎；骨幹,
backpack,2,背包；打包旅行,
backyard,5,後院,
badge,6,徽章,
badly,3,嚴重地；差勁地,
bang,3,巨響；猛撞,
banner,5,橫幅；旗幟,
barn,3,穀倉,
barren,5,貧瘠的；不毛的,
basics,2,基本要素,
basis,2,基礎；根據,
batch,5,一批；一群,
be,1,是；成為,
bead,3,串珠,
beep,6,嗶嗶聲,
beetle,3,甲蟲,
beforehand,6,事先,
betray,5,背叛,
bilateral,6,雙邊的,
bin,4,垃圾桶；儲存箱,
bit,2,一點點,
blade,4,刀刃；葉片,
bleach,6,漂白劑；漂白,
blond/blonde,6,金髮的；金髮碧眼的人,
blot,6,污漬；弄髒,
blouse,3,女用襯衫,
blunt,6,鈍的；直率的,
booklet,6,小冊子,
boredom,5,無聊,
bosom,6,胸部；胸懷,
bottom,1,底部；底層的,
boundary,5,邊界,
boxer,5,拳擊手,
bracelet,4,手鐲；手鍊,
brass,3,黃銅,
brassiere/bra,6,胸罩,
breadth,6,寬度；廣度,
breakup,6,分手；解散,
bribe,6,賄賂,
brink,6,邊緣,
broil,6,燒烤,
broke,4,身無分文的,
bronze,5,青銅；青銅色的,
broom,4,掃帚,
broth,6,肉湯；高湯,
brotherhood,6,兄弟情誼,
bruise,5,瘀傷；使瘀傷,
brunch,3,早午餐,
bulky,6,笨重的；龐大的,
bureaucrat,6,官僚,
burial,5,埋葬,
businessman,2,商人,
but,1,但是,
buzz,3,嗡嗡聲；嗡嗡叫,
by,1,藉由；在……旁邊,
bypass,6,旁道；繞過,
café/cafe,2,咖啡館,
caffeine,6,咖啡因,
calcium,5,鈣,
calligraphy,6,書法,
canoe,4,獨木舟；划獨木舟,
capability,5,能力,
capsule,6,膠囊,
car,1,汽車,
cardboard,6,紙板,
caretaker,6,照顧者；看管人,
carton,6,紙盒；紙箱,
cat,1,貓,
category,4,類別,
cathedral,5,大教堂,
cavity,6,蛀洞；腔,
celery,6,芹菜,
cellphone,1,手機,
cellular,6,細胞的；蜂巢式的,
Celsius,6,攝氏（溫標）,
cement,6,水泥；黏合,
centimeter,2,公分,
certainty,5,確定；必然的事,
certify,6,證明；發證書,
chairperson/chair/chairman/chairwoman,6,主席；董事長,
change,1,改變；零錢,
chant,6,反覆吟誦；聖歌,
chapel,5,小教堂,
characterize,5,描繪……的特色；以……為特徵,
chestnut,6,栗子；栗色的,
chili,6,辣椒,
chirp,6,（鳥、蟲）啁啾聲,
chord,5,和弦,
chore,5,家庭雜務,
chubby,5,圓胖的,
cinema,3,電影院,
circuit,5,電路；巡迴,
circular,4,圓形的,
cite,5,引用；引述,
citizen,3,公民,
civic,5,市民的；公民的,
civil,3,公民的；民間的,
clam,6,蛤蜊,
clap,2,拍手,
clarity,5,清晰,
clasp,6,緊握；扣環,
classify,4,分類,
clearance,6,清除；許可,
cling,5,緊抓；依附,
clinical,5,臨床的,
clone,6,複製；複製體,
cocoa,2,可可,
cognitive,5,認知的,
coherent,5,連貫的；有條理的,
cold,1,冷的；感冒,
collaboration,5,合作,
collect,1,收集,
collective,5,集體的；集體,
colloquial,6,口語的,
combat,5,戰鬥；對抗,
comfort,3,安慰；舒適,
comfortable,1,舒適的,
comma,3,逗號,
commonwealth,6,聯邦；國協,
communism,5,共產主義,
comparable,5,可比較的,
compassion,5,同情；憐憫,
compel,5,強迫,
competent,5,有能力的,
compliance,5,遵從；服從,
compound,5,複合物；混合的,
comprise,5,包含；由……組成,
compulsory,5,強制性的；必修的,
concept,4,概念,
conception,5,概念；構想,
concerning,4,關於,
condemn,5,譴責,
conduct,5,實施；行為,
cone,3,圓錐體；甜筒,
congressman/congresswoman,6,國會議員,
conscience,4,良心,
conserve,6,節約；保育,
consonant,6,子音,
contemporary,5,當代的；同時代的人,
contention,6,爭論；論點,
contest,4,比賽；競爭,
contestant,6,參賽者,
continuity,6,連續性,
controversy,5,爭議,
conversion,5,轉變；換算,
conviction,5,堅定信念；判罪,
coordinate,5,協調；座標,
copper,4,銅；銅製的,
coral,6,珊瑚；珊瑚色的,
core,5,核心,
corner,1,角落,
corporate,5,公司的；企業的,
corpse,6,屍體,
correspondence,6,通信；一致,
corridor,5,走廊,
cosmetics,6,化妝品,
counselor,5,輔導員；顧問,
cowardly,6,膽小的,
cozy,6,舒適的；溫馨的,
cracker,6,薄脆餅乾,
cramp,6,抽筋,
crater,6,火山口；坑洞,
creek,5,小溪,
crispy,3,酥脆的,
criterion/criteria,5,標準,
crucial,5,關鍵的；重要的,
cruelty,4,殘忍,
crunchy,4,酥脆的,
crutch,6,拐杖,
cuisine,5,菜餚；烹飪,
curl,4,捲髮；捲曲,
curse,4,詛咒；咒罵,
customs,5,海關,
cynical,6,憤世嫉俗的,
database,3,資料庫,
deadly,5,致命的,
dealer,3,經銷商,
death,1,死亡,
debris,5,殘骸；碎片,
decade,3,十年,
decay,5,腐敗；衰退,
dedication,6,奉獻；投入,
deduct,6,扣除,
default,6,預設；違約,
defendant,5,被告,
defensible,4,可辯護的；站得住腳的,
defiance,6,反抗；違抗,
definition,3,定義,
definitive,6,決定性的；最終的,
deliberate,5,故意的；審慎考慮,
density,5,密度,
deputy,5,代理人；副手,
derive,5,衍生；獲得,
descend,5,下降,
descriptive,5,描述性的,
desirable,3,令人嚮往的,
despair,5,絕望,
destined,6,命中注定的,
destiny,5,命運,
detect,3,偵測；發現,
detective,4,偵探；偵查的,
detention,6,拘留；留校察看,
devour,6,狼吞虎嚥；吞沒,
dew,4,露水,
diameter,5,直徑,
dictatorship,6,獨裁統治,
diesel,6,柴油,
diplomatic,5,外交的,
directive,6,指令；指示,
disbelief,6,不相信,
discharge,6,排出；釋放,
discourse,5,論述；話語,
disgrace,6,恥辱；使蒙羞,
disk/disc,3,圓盤；磁碟片,
dislike,3,不喜歡,
dispense,6,分配；發放,
dissent,6,異議；不同意,
dissolve,5,溶解,
distinctive,5,獨特的,
distraction,6,分心；分散注意力的事物,
disturbance,6,干擾；騷動,
divert,6,使轉向；轉移,
do,1,做（助動詞/動詞）,
doctrine,5,教義；學說,
dome,5,圓頂,
door,1,門,
doorway,5,門口,
download,2,下載,
downward,6,向下的,
downward/downwards,6,向下地,
dresser,6,梳妝台,
dressing,6,調味醬；敷料,
drip,3,滴落,
driver,1,駕駛人；司機,
dumpling,3,水餃；餃子,
dusk,6,黃昏,
dusty,4,多灰塵的,
dwell,6,居住,
dwelling,6,住所；居住,
earphone,4,耳機,
earring(s),2,耳環,
eastern,2,東方的,
ecological,5,生態的,
ecosystem,5,生態系統,
editor,3,編輯,
electrical,2,電的；電力的,
email,1,電子郵件；發電子郵件,
embrace,5,擁抱；欣然接受,
emigrate,6,移居國外,
emigration,6,移居國外,
endeavor,6,努力；盡力,
ending,2,結局；結尾,
engage(ment),3,使從事；訂婚,
enterprise,5,企業；事業,
entitle,5,給……權利；命名,
entity,5,實體,
entrepreneur,5,企業家,
envision,5,想像；預見,
epidemic,5,流行病；流行的,
episode,5,一集；一段插曲,
equalize,6,使平等；使相等,
equate,6,使相等；視為同等,
equation,5,方程式,
equity,5,公平；股權,
erect,5,豎立；直立的,
erupt,5,爆發,
especially,2,尤其；特別,
estate,5,地產；莊園,
eternal,5,永恆的,
eternity,6,永恆,
ethical,5,道德的；倫理的,
evacuate,6,撤離；疏散,
everyone/everybody,1,每個人,
everything,1,每件事；一切,
exceed,5,超過,
excerpt,6,摘錄,
excess,6,過量的；過剩,
excessive,5,過度的,
excited,1,感到興奮的,
exciting,1,令人興奮的,
exclude,5,排除,
exclusion,6,排除,
exclusive,5,獨家的；排外的,
execute,5,執行,
execution,5,執行；處決,
exert,6,運用；施加（影響力）,
expenditure,6,支出；花費,
expense,2,費用；花費,
expiration,6,期滿；截止,
exploit,5,利用；開發,
expressive,3,富有表情的,
extent,4,程度；範圍,
external,5,外部的,
eyebrow/brow,2,眉毛,
eyelash/lash,6,睫毛,
eyelid,6,眼皮,
fabric,5,布料；織品,
fabulous,5,極好的；驚人的,
facilitate,5,促進；使容易,
faction,6,派系,
Fahrenheit,6,華氏（溫標）,
fairly,3,相當地；公平地,
FALSE,2,錯誤的；假的,
falter,6,搖晃；猶豫,
familiarity,6,熟悉,
fascinate,5,使著迷,
fascination,6,著迷；魅力,
fashionable,3,流行的；時髦的,
fatigue,5,疲勞,
faucet,3,水龍頭,
fearful,3,害怕的,
feasible,6,可行的,
feast,4,盛宴；宴請,
federal,5,聯邦的,
feeble,6,虛弱的,
feedback,4,回饋；意見,
feeling,2,感覺；感受,
feminine,6,女性的；女性化的,
fertility,6,肥沃；生育力,
fetch,4,去拿來,
fiancé/fiance,6,未婚夫（妻）,
fiber,5,纖維,
figure,2,數字；身材；認為,
file,1,檔案；歸檔,
filter,5,過濾器；過濾,
fin,6,魚鰭,
finally,1,最後；終於,
finite,6,有限的,
firecracker,6,鞭炮,
fireman/firewoman,2,消防員,
fireplace,4,壁爐,
fireproof,6,防火的,
firework,3,煙火,
fiscal,5,財政的,
fishery,6,漁業；漁場,
flake,6,薄片；剝落,
flashlight,3,手電筒,
flaw,6,瑕疵；缺點,
flea,4,跳蚤,
fleet,5,艦隊；車隊,
flexibility,5,彈性,
flight,2,班機；飛行,
flip,5,翻轉,
flourish,6,繁榮興盛；茁壯成長,
flu,2,流行性感冒,
fluency,5,流利,
fluid,5,流體；流動的,
flunk,6,不及格；當掉,
flush,4,沖水；臉紅,
flute,3,長笛,
foe,6,敵人,
folklore,6,民俗；民間傳說,
football,2,美式足球,
for,1,為了；給,
format,5,格式；使格式化,
formidable,6,令人望而生畏的；強大的,
formulate,6,制定；規劃,
forsake,6,拋棄；放棄,
forthcoming,6,即將到來的,
fortify,6,強化；加強防禦,
forum,5,論壇,
fossil,4,化石；化石的,
foster,5,培養；寄養的,
foul,5,犯規；惡臭的,
fowl,6,家禽,
fraction,5,分數；一小部分,
fracture,6,骨折；裂縫,
fragile,4,易碎的；脆弱的,
fragrant,6,芳香的,
framework,5,架構；框架,
franchise,5,特許經營權,
frantic,6,發狂似的；驚慌失措的,
fraud,5,詐欺,
freak,6,怪人；反常的,
freight,5,貨運；運費,
friction,6,摩擦；摩擦力,
fries,2,薯條,
fright,3,驚嚇,
frontier,5,邊境；尖端領域,
frustration,4,挫折；沮喪,
fume,6,冒煙；發怒,
fury,6,狂怒,
fuse,6,保險絲；融合,
fuss,6,小題大作；大驚小怪,
gallop,6,疾馳；飛奔,
gangster,6,歹徒；幫派分子,
garment,6,衣服,
gathering,5,聚會,
gay,6,同性戀的；愉快的,
genetic,5,基因的；遺傳的,
genre,5,類型（文學、藝術）,
giggle,4,傻笑；咯咯笑,
ginger,4,薑,
glacier,6,冰河,
glamorous,6,魅力四射的,
gloom,6,陰暗；憂鬱,
goodwill,6,善意,
gorilla,6,大猩猩,
grant,5,補助金；授予,
graph,4,圖表,
graphic,5,圖像的；生動的,
grassy,3,多草的,
graze,6,吃草；擦傷,
grip,5,緊握,
gross,5,總的；粗俗的,
growl,6,咆哮,
guava,2,芭樂,
guide,2,導遊；指南；引導,
gut,5,腸；勇氣,
habitat,5,棲息地,
hacker,6,駭客,
hammer,3,鐵鎚；敲打,
hamper,6,阻礙；妨礙,
handicraft,6,手工藝,
harass(ment),6,騷擾,
hardship,4,艱難；困苦,
harmonica,6,口琴,
haste,4,匆忙,
hateful,3,可恨的,
haunt,6,常出沒於；縈繞心頭,
have,1,有；擁有（助動詞/動詞）,
hazard,5,危害；風險,
"he (him, his, himself)",1,他（受格：他；所有格：他的；反身代名詞：他自己）,
headphone(s),6,耳機,
healthful,6,有益健康的,
hearty,6,衷心的；豐盛的,
hell,3,地獄,
hello,1,哈囉,
hemisphere,6,半球,
hen,1,母雞,
hence,5,因此,
herb,5,香草；藥草,
heritage,5,遺產（文化、傳統）,
hero/heroine,2,英雄；女英雄,
heroic,6,英勇的,
hesitate,3,猶豫,
hesitation,4,猶豫,
hide,1,躲藏；隱藏,
high,1,高的；高地,
highlight,5,強調；重點,
highly,2,非常；高度地,
highway,2,公路,
hill,1,小山丘,
hippopotamus/hippo,2,河馬,
hive,4,蜂巢,
hoarse,6,沙啞的,
holder,3,持有人；容器,
hollow,3,中空的；空洞的,
honorary,6,榮譽的,
horizontal,5,水平的,
horn,3,喇叭；角,
horrify,4,使驚駭,
hospitality,6,好客；殷勤款待,
hospitalize,6,使住院,
hour,1,小時,
hourly,3,每小時的,
hover,6,盤旋；徘徊,
hum,3,哼唱；發出嗡嗡聲,
hunch,6,預感；直覺,
hurdle,6,跨欄；障礙,
hush,4,安靜；使安靜,
hut,3,小屋,
hybrid,6,混合的；混合物,
hydrogen,4,氫,
"I (me, my, mine, myself)",1,我（受格：我；所有格：我的；反身代名詞：我自己）,
icon,5,圖示；偶像,
icy,3,結冰的；冰冷的,
illusion,5,幻覺；錯覺,
imperative,6,必要的；命令的,
implication,5,暗示；含意,
impose,4,強加；施加,
impulse,5,衝動,
in,1,在……裡面,
incline,6,傾向；使傾斜,
inclusive,6,包含的；包容的,
incorporate,5,納入；合併,
index,5,索引；指數,
indication,4,跡象；指示,
indigenous,5,本土的；原住民的,
indispensable,5,不可或缺的,
induce,6,誘使；引起,
infect,5,感染,
infection,4,感染,
infectious,6,傳染性的,
infrastructure,5,基礎建設,
inhabit,6,居住於,
inherent,5,固有的；與生俱來的,
initiative,5,主動性；倡議,
injection,5,注射,
inland,6,內陸的；內陸地,
inning,5,（棒球）局,
innovative,5,創新的,
innumerable,6,無數的,
inquire,6,詢問；查詢,
inquiry,5,詢問；調查,
insight,5,洞察力；見解,
insistence,6,堅持,
inspector,3,檢查員,
install,4,安裝,
instinctive,6,本能的,
institute,5,機構；設立,
institution,5,機構；制度,
intake,6,攝取量；納入,
integrate,5,整合；使融入,
integration,5,整合；融合,
intellectual,4,知識分子；智力的,
interested,1,感興趣的,
interval,5,間隔,
intervene,6,介入；干預,
intervention,5,介入；干預,
intimacy,6,親密,
into,1,進入……之內,
intrude,6,侵入；打擾,
intruder,6,入侵者,
invaluable,6,無價的；極珍貴的,
invariably,6,始終如一地；總是,
inventory,6,存貨；清單,
isle,6,島；小島,
issue,4,議題；發行,
"it (its, itself)",1,它（所有格：它的；反身代名詞：它自己）,
ivy,6,常春藤,
jade,6,玉,
janitor,6,工友；管理員,
jealousy,4,嫉妒,
jingle,6,叮噹聲,
jockey,6,騎師,
joint,2,共同的；關節,
jolly,6,快活的；愉快的,
judgment/judgement,2,判斷；判斷力,
jug,5,水壺；罐,
juicy,3,多汁的,
jury,5,陪審團,
justify,5,證明……為正當,
keeper,2,看守者；保管人,
kilogram,2,公斤,
kilometer,3,公里,
kin,6,親屬；家人,
kindle,6,點燃；引發,
koala,3,無尾熊,
ladybug,2,瓢蟲,
lag,4,落後；延遲,
landscape,4,風景；景觀,
later,1,稍後,
lavish,6,奢華的；大量的,
layer,5,層；分層,
layout,6,版面設計；布局,
league,5,聯盟,
learning,3,學習,
least,1,最少的,
left,1,左邊的；左邊,
legendary,5,傳奇的,
legislation,5,立法,
legislative,5,立法的,
legislator,6,立法者,
legitimate,5,合法的；正當的,
leopard,3,花豹,
lessen,6,減少,
lest,5,以免；唯恐,
lethal,6,致命的,
lettuce,3,萵苣,
liable,6,應負責任的；易於……的,
lighthouse,3,燈塔,
liner,6,班機；客輪,
lining,6,襯裡,
liter,6,公升,
literal,6,字面上的,
locker,6,置物櫃,
lodge,6,小屋；投宿,
lofty,6,崇高的；高聳的,
lollipop,3,棒棒糖,
lone,2,孤獨的；單獨的,
longitude,6,經度,
lullaby,6,搖籃曲,
lump,5,塊狀物,
lure,6,誘惑；誘餌,
lush,6,茂盛的,
luxurious,4,豪華的,
maintenance,5,維護；保養,
mammal,5,哺乳動物,
mandate,5,命令；授權,
mango,2,芒果,
manifest,5,顯示；明顯的,
manual,4,手冊；手動的,
maple,6,楓樹,
mar,6,損毀；破壞,
marine,5,海洋的,
marker,3,馬克筆；標記,
massive,5,巨大的,
mattress,5,床墊,
meantime,5,同時；其間,
measurable,4,可測量的,
mechanic,4,技工；機械工,
mechanism,5,機制；機械裝置,
mediate,6,調解；斡旋,
meditate,6,冥想；沉思,
memory,2,記憶；記憶力,
mend,3,修補,
merchandise,6,商品,
merge,5,合併,
mermaid,6,美人魚,
messy,4,凌亂的,
metaphor,5,隱喻；比喻,
metropolitan,5,大都市的,
microscope,4,顯微鏡,
midst,5,在……之中,
migrant,6,遷徙的；移民,
mile,2,英里,
milestone,5,里程碑,
mimic,6,模仿,
mineral,4,礦物,
miniature,5,小型的；縮小模型,
minimize,5,使降到最低,
mint,5,薄荷；鑄幣廠,
miraculous,6,奇蹟般的,
mischievous,6,頑皮的；惡作劇的,
mobilize,6,動員,
mode,5,模式；方式,
modern,1,現代的,
modify,5,修改,
monarch,6,君主,
moody,6,情緒化的；喜怒無常的,
morality,5,道德,
mortality,5,死亡率；必死性,
mortgage,5,抵押貸款,
moth,3,蛾,
motive,5,動機,
mound,6,土墩；小丘,
mount,5,山；騎上；安裝,
mournful,6,悲傷的,
mow,6,割（草）,
Mr./Mister,1,先生,
Ms.,1,女士,
mug,2,馬克杯,
mule,4,騾子,
multiply,3,使相乘；增加,
mumble,5,喃喃自語,
municipal,5,市政的,
must,1,必須,
myth,5,神話,
namely,4,也就是說,
narrator,6,敘述者；旁白,
nasty,5,令人不快的；惡劣的,
nationalism,6,民族主義,
navigate,6,航行；導航,
navigation,6,航行；導航,
near,1,在……附近；靠近的,
negotiation,5,談判；協商,
network,2,網路；人際網絡,
neutral,5,中立的,
next,1,下一個的,
no/nope,1,不；沒有,
nobody,1,沒有人,
nonprofit,5,非營利的,
norm,5,規範；標準,
nostril,6,鼻孔,
not,1,不；沒有,
notebook,2,筆記本,
nothing,1,沒有東西；沒有事情,
notion,5,觀念；想法,
novice,6,新手,
nowhere,5,任何地方都不,
nutrient,5,營養素,
nutritious,4,營養的,
O.K./OK/okay,1,好的；可以,
o’clock,1,……點鐘,
oatmeal,6,燕麥片；燕麥粥,
obedience,4,服從,
obligation,5,義務,
oblige,6,使有義務；迫使,
observer,5,觀察者,
obsess,6,使著迷；使困擾,
obstinate,6,頑固的,
occurrence,6,發生；事件,
octopus,6,章魚,
odor,6,氣味,
of,1,……的,
off,1,離開；關掉,
offering,5,供品；提供物,
offshore,6,近海的；離岸的,
olive,5,橄欖；橄欖色的,
omit,3,省略；遺漏,
on,1,在……上面,
ongoing,3,持續進行的,
onion,3,洋蔥,
online,1,線上的,
only,1,只；唯一的,
onto,3,到……之上,
open,1,打開；開著的,
opera,4,歌劇,
operate,2,操作；運轉,
operation,3,運作；手術,
operative,6,運作中的；有效的,
operator,2,操作員；接線生,
opinion,2,意見；看法,
opportunity,3,機會,
oppose,4,反對,
opposite,3,相反的；對面,
opposition,5,反對,
oppression,6,壓迫,
opt,5,選擇,
or,1,或者,
oral,3,口頭的；口腔的,
orange,1,橘色的；柳橙,
orbit,4,軌道；繞軌道運行,
orchard,5,果園,
orchestra,4,管絃樂團,
ordeal,6,苦難；折磨,
order,1,順序；點餐；命令,
orderly,6,有秩序的；井然有序,
ordinary,2,普通的；平常的,
organ,2,器官；風琴,
organic,3,有機的,
organism,5,生物；有機體,
organizer,6,組織者,
orientation,4,方向；新生訓練,
originate,6,起源；發起,
ounce,6,盎司,
outer,3,外部的,
outgoing,6,外向的；即將離任的,
outlook,6,展望；看法,
output,5,產出；輸出,
outright,6,完全的；直接地,
outsider,5,局外人,
oval,4,橢圓形的；橢圓形,
overall,5,整體的；整體而言,
overflow,6,氾濫；溢出,
overhead,5,在頭頂上方的；經常性開銷,
oversee,5,監督,
ozone,6,臭氧,
packet,6,小包；包裹,
pad,3,墊子；記事本,
paddle,6,槳；划船,
paperback,6,平裝書,
paradox,6,矛盾；似非而是的說法,
parallel,5,平行的；相似之處,
parcel,3,包裹,
parliament,6,國會；議會,
participation,4,參與,
particle,5,粒子；微粒,
partly,5,部分地,
password,2,密碼,
pasta,4,義大利麵,
pastime,6,消遣；娛樂,
pastry,5,糕點,
patch,5,補丁；小塊地,
patent,5,專利；獲得專利的,
patrol,5,巡邏,
peacock,6,孔雀,
pebble,6,鵝卵石,
peek,6,偷看；窺視,
pending,6,懸而未決的；即將發生的,
peninsula,6,半島,
perceive,5,察覺；認為,
perception,5,知覺；看法,
permissible,6,可允許的,
persevere,6,堅持不懈,
persistence,6,堅持；毅力,
personnel,5,全體人員；人事部門,
pessimistic,4,悲觀的,
petrol,6,汽油,
pharmacist,6,藥劑師,
phase,5,階段,
physician,4,內科醫生,
pickle,4,醃菜；醃漬,
pickpocket,6,扒手,
pickup,5,接載；輕型卡車,
pier,5,碼頭；橋墩,
pin,1,大頭針；別針；釘住,
pinch,6,捏；掐,
placement,5,安置；配置,
player,1,玩家；選手,
playful,3,愛玩的；嬉戲的,
plead,5,懇求；辯護,
plum,4,李子,
plunge,5,使突然陷入；跳入,
plural,5,複數的；複數,
pm/p.m.,1,下午,
poetic,5,詩意的,
poke,5,戳；刺,
polar,6,極地的,
porcelain,3,瓷器,
porch,5,門廊,
possession,4,擁有；財產,
postcard,2,明信片,
preach,6,說教；宣揚,
precede,6,先於；在……之前,
precision,6,精確,
predator,5,掠食者,
pregnancy,4,懷孕,
prehistoric,6,史前的,
premiere,6,首映；首演,
prestige,6,聲望,
presumably,5,推測起來；大概,
presume,5,推測；假定,
prevail,5,盛行；獲勝,
prevention,4,預防,
prey,5,獵物；捕食,
priceless,6,無價的,
priest,2,神父；牧師,
prior,5,先前的；優先的,
prisoner,2,囚犯,
privatize,6,使民營化,
probably,1,可能；大概,
procession,6,隊伍；行進,
proclaim,5,宣告；宣布,
producer,3,製作人；生產者,
proficiency,6,熟練；精通,
profound,5,深刻的；深奧的,
prolong,5,延長,
pronunciation,4,發音,
propaganda,5,宣傳,
propel,6,推進,
prophet,5,先知,
proportion,5,比例,
prosecute,6,起訴,
prospective,6,未來的；預期的,
protection,3,保護,
prototype,6,原型,
province,5,省；領域,
provision,5,供應；條款,
provisional,6,臨時的；暫時的,
psychic,6,心靈的；通靈的,
psychotherapy,6,心理治療,
publicize,6,宣傳；公開,
pudding,2,布丁,
puff,6,喘氣；一陣（煙）,
punch,3,用拳猛擊；打洞機,
puppet,3,木偶,
purify,6,淨化,
push,1,推,
pyramid,5,金字塔,
qualification,6,資格；證書,
quilt,4,棉被；被子,
quiver,5,顫抖,
quota,5,配額,
racism,5,種族主義,
radiant,6,容光煥發的；發光的,
radiation,5,輻射,
radical,5,激進的；根本的,
radioactive,6,放射性的,
radish,6,小蘿蔔,
radius,6,半徑,
ragged,5,破爛的,
rail,5,鐵軌；扶手,
raisin,4,葡萄乾,
ranch,5,牧場,
random,5,隨機的,
rap,6,饒舌音樂；敲擊,
rash,6,皮疹；輕率的,
ratio,5,比率,
rattle,5,使發出咯咯聲；使緊張,
realism,5,現實主義,
realization,6,領悟；實現,
really,1,真地；的確,
realm,5,領域；王國,
reap,6,收割；獲得,
rear,5,後面的；後方,
recipe,4,食譜,
recite,5,背誦；朗誦,
recommend,5,推薦；建議,
recommendation,5,推薦；建議,
recreation,4,娛樂；消遣,
recreational,6,娛樂的,
rectangle,3,長方形,
reduction,4,減少,
redundancy,6,冗餘；裁員,
reef,6,礁；暗礁,
referee,6,裁判,
reflective,6,反射的；沉思的,
refuge,5,避難；庇護,
refute,6,反駁,
regardless,5,不論；不管,
regime,5,政權；制度,
reinforce,5,加強；增援,
rejection,4,拒絕,
relation,2,關係,
relaxation,4,放鬆,
relay,6,接力；轉播,
relentless,6,不屈不撓的；無情的,
relevant,4,相關的,
reliance,6,依賴,
reliant,6,依賴的,
relic,6,遺跡；遺物,
remainder,6,剩餘部分,
reminder,5,提醒物,
removal,5,移除；除去,
render,5,使成為；提供（服務）,
rental,5,租金；出租的,
replace(ment),3,取代；替換,
reproduce,6,繁殖；複製,
reptile,6,爬蟲類,
residence,5,住宅；居住,
resident,5,居民；居住的,
residential,5,住宅的,
resistant,6,抵抗的；有抵抗力的,
respondent,5,回應者；被告,
restrain,6,抑制；約束,
restriction,4,限制,
retain,4,保留；維持,
retire(ment),4,退休,
revelation,6,揭露；啟示,
revenue,5,收入；稅收,
revival,6,復甦；復興,
revolt,6,反叛；叛亂,
rhyme,4,押韻；韻文,
riches,2,財富,
ridge,5,山脊；脊,
rifle,5,來福槍,
rigid,5,僵硬的；嚴格的,
rim,5,邊緣,
rip,5,撕裂,
ripple,6,漣漪,
risky,5,有風險的,
rivalry,6,對抗；競爭,
roam,6,漫遊；漫步,
robber,4,搶匪；盜賊,
robbery,3,搶劫,
robust,6,強健的；強壯的,
rocky,2,多岩石的,
rod,5,桿；棒,
rotate,6,旋轉；輪流,
rubbish,6,垃圾；廢話,
rural,4,鄉村的,
ruthless,6,無情的,
sacred,5,神聖的,
sacrifice,4,犧牲,
saint,5,聖人,
